,robot index,width,depth,height,voxels,wheels,sensors,limbs,casters,norm,skeleton norm,components norm,replicate_index,replicate,environment,encoding,parent 1,parent 2,evaluation time,time,fitness
955,12134,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,9969,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,10937,-1,0.03843944388888889,9.196392745555556,0.167969
956,8075,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,6634,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,5383,-1,0.03768831111111111,6.082032013611111,0.164062
957,10937,0.545455,0.545455,0.0,0.0180316,5.0,1.0,2.0,0.0,0.8441297013187962,0.7716005784397522,0.3423265984407288,9015,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,9761,-1,0.06649166055555555,8.405316620555556,0.164062
958,10251,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,8431,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,7789,-1,0.03560165305555556,7.596065982222222,0.164062
959,11323,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,9315,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,9761,-1,0.039102415555555554,8.673569967777778,0.160156
960,8520,0.545455,0.545455,0.0,0.0180316,6.0,0.0,2.0,0.0,0.8669587375697646,0.7716005784397522,0.39528470752104744,6852,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,6761,-1,0.042250167222222225,5.948178503055556,0.195312
961,3368,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,2752,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,2491,-1,0.03940607194444445,2.341324321111111,0.171875
962,12377,0.727273,0.545455,0.0,0.0195342,6.0,0.0,2.0,0.0,0.9915032821547491,0.9093012474002441,0.39528470752104744,9958,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,8353,-1,0.03957081,9.204361476666667,0.167969
963,9179,0.727273,0.545455,0.0,0.0210368,6.0,1.0,0.0,0.0,0.9856069046573487,0.9093347681180127,0.3801726581436387,7376,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,8244,-1,0.03861586194444445,6.3128719561111115,0.164062
964,8023,0.545455,0.545455,0.0,0.0180316,6.0,0.0,2.0,0.0,0.8669587375697646,0.7716005784397522,0.39528470752104744,6461,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,7908,-1,0.04274734277777778,5.6657758552777775,0.160156
965,7933,0.727273,0.545455,0.181818,0.0217881,5.0,1.0,2.0,0.0,0.9885176680159086,0.9273508936641027,0.3423265984407288,6393,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,5471,-1,0.04081167944444444,5.622135253888889,0.160156
966,6748,0.545455,0.545455,0.0,0.0180316,6.0,0.0,2.0,0.0,0.8669587375697646,0.7716005784397522,0.39528470752104744,5467,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,4095,-1,0.060235878888888886,4.6265150847222225,0.160156
967,11519,0.545455,0.545455,0.0,0.0180316,6.0,0.0,2.0,0.0,0.8669587375697646,0.7716005784397522,0.39528470752104744,9273,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,4095,-1,0.03973278444444445,8.604033218055555,0.15625
968,2570,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,2162,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,2182,-1,0.039533029166666664,1.9072537180555555,0.15625
969,10989,0.909091,0.545455,0.0909091,0.0217881,6.0,0.0,2.0,0.0,1.1353223282708838,1.064286986235583,0.39528470752104744,8828,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-31-54-4074-3278415528,cracks,SQ_CPPN,8023,-1,0.09639748,8.090202690277778,0.152344
970,9768,0.909091,0.818182,0.363636,0.0420736,6.0,0.0,2.0,0.0,1.3364578406062646,1.276663448101323,0.39528470752104744,9190,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,9652,-1,0.09426739527777778,8.1814575775,0.175781
971,8294,0.545455,0.727273,0.0909091,0.0210368,6.0,0.0,2.0,0.0,0.9956928165709794,0.9138677064931499,0.39528470752104744,7773,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,7691,-1,0.040732558055555555,6.8589621605555555,0.171875
972,2600,0.909091,0.727273,0.181818,0.069121,2.0,0.0,2.0,4.0,1.2194088570184325,1.18034230652595,0.30618621784789724,2415,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,2100,-1,0.041021454722222225,2.128927553611111,0.167969
973,7248,0.545455,0.636364,0.272727,0.0308039,6.0,0.0,2.0,0.0,0.9664673788106922,0.8819349150051891,0.39528470752104744,6792,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,5769,-1,0.04318585055555556,5.873305341666667,0.164062
974,8445,0.545455,0.727273,0.454545,0.0383171,6.0,0.0,2.0,0.0,1.0912270756957096,1.0171167733998934,0.39528470752104744,7895,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,7231,-1,0.043581513333333335,6.967121161388889,0.164062
975,5769,0.545455,0.636364,0.272727,0.0308039,6.0,0.0,2.0,0.0,0.9664673788106922,0.8819349150051891,0.39528470752104744,5391,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,5059,-1,0.06085946055555556,4.442303710555556,0.160156
976,8099,0.545455,0.545455,0.0,0.0180316,4.0,0.0,2.0,0.0,0.8206658593170305,0.7716005784397522,0.2795084971874737,7567,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,7552,-1,0.03710788416666667,6.718097794444445,0.160156
977,10116,0.545455,0.545455,0.0,0.0180316,6.0,0.0,2.0,0.0,0.8669587375697646,0.7716005784397522,0.39528470752104744,9549,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,7394,-1,0.04070348583333333,8.686780713055555,0.15625
978,9392,0.545455,0.636364,0.181818,0.0217881,6.0,0.0,2.0,0.0,0.9445966355787057,0.8579118858872454,0.39528470752104744,8853,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,8072,-1,0.07796352,7.791246928888889,0.152344
979,10166,0.545455,0.727273,0.454545,0.0383171,6.0,0.0,2.0,0.0,1.0912270756957096,1.0171167733998934,0.39528470752104744,9560,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_7-41-38-8155-85364394,cracks,SQ_CPPN,8445,-1,0.04333298222222222,8.689426100555556,0.152344
980,9368,0.545455,0.545455,0.0,0.0180316,3.0,2.0,2.0,0.0,0.8134947465402343,0.7716005784397522,0.2576941016011038,9031,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,3775,-1,0.044160903333333335,8.796609705555555,0.15625
981,7921,0.909091,0.727273,0.0,0.0210368,3.0,1.0,4.0,1.0,1.2088357042064235,1.1643946967262604,0.3247595264191645,7645,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,3005,-1,0.048693517222222225,7.673009559444444,0.144531
982,9201,0.636364,0.545455,0.0,0.0195342,2.0,0.0,4.0,2.0,0.8925311661172624,0.8383685839120166,0.30618621784789724,8865,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,8506,-1,0.04067075111111111,8.667599247777778,0.144531
983,9623,0.636364,0.545455,0.0,0.0195342,3.0,0.0,4.0,2.0,0.9034064049422276,0.8383685839120166,0.3365728004459065,9232,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,8045,-1,0.04529362055555555,8.97121644361111,0.140625
984,9873,0.909091,0.545455,0.0,0.0240421,3.0,0.0,6.0,0.0,1.1403187606447638,1.0604459561328008,0.4192627457812106,9553,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,6570,-1,0.04657570361111111,9.217002054444444,0.132812
985,4119,0.545455,0.545455,0.0,0.0180316,3.0,0.0,6.0,0.0,0.8781507288891583,0.7716005784397522,0.4192627457812106,3901,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,3948,-1,0.09574837444444445,4.1007552325,0.132812
986,8905,0.727273,0.909091,0.181818,0.0661157,3.0,0.0,2.0,2.0,1.207976731448288,1.180170129142612,0.2576941016011038,8578,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,4141,-1,0.046980334444444445,8.4322784,0.128906
987,7112,0.909091,0.545455,0.0,0.0240421,3.0,0.0,4.0,1.0,1.1072976681445734,1.0604459561328008,0.31868871959954903,6840,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,6963,-1,0.044233149166666666,6.949195133333333,0.128906
988,6718,0.818182,0.909091,0.181818,0.0300526,3.0,2.0,4.0,0.0,1.2818386892646672,1.2368626339637558,0.3365728004459065,6465,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,3804,-1,0.04744564444444444,6.625674258055556,0.128906
989,9699,0.909091,0.545455,0.0,0.0255447,3.0,0.0,4.0,1.0,1.1073313122115216,1.0604810865848056,0.31868871959954903,9341,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_9-14-11-1103-4045214698,cracks,SQ_CPPN,6570,-1,0.06522908861111111,9.040110619722222,0.128906
990,10600,0.727273,0.909091,0.0909091,0.0458302,6.0,0.0,2.0,0.0,1.2336885078920246,1.1686476519913305,0.39528470752104744,9911,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,9128,-1,0.04822895027777778,8.114231815555556,0.253906
991,8380,0.727273,0.909091,0.0909091,0.0375657,6.0,0.0,2.0,0.0,1.2334091409947066,1.1683527331629349,0.39528470752104744,7745,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,7823,-1,0.05328276333333333,6.440940644166667,0.214844
992,5248,0.909091,0.909091,0.363636,0.148009,6.0,0.0,2.0,0.0,1.4011711876637343,1.3442584190322187,0.39528470752104744,4841,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,3651,-1,0.051405699166666666,4.158888521388889,0.199219
993,10408,0.727273,0.727273,0.0,0.0300526,6.0,0.0,2.0,0.0,1.1022727393094505,1.0289583042207104,0.39528470752104744,9737,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,6910,-1,0.06531788555555555,7.977358702222222,0.195312
994,8280,0.727273,0.909091,0.0909091,0.0450789,6.0,0.0,2.0,0.0,1.2336608263611275,1.168618429812751,0.39528470752104744,7726,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,2683,-1,0.06665095833333333,6.386647128333333,0.1875
995,9128,0.727273,0.909091,0.0909091,0.0420736,6.0,0.0,2.0,0.0,1.2335546664375154,1.1685063607399704,0.39528470752104744,8482,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,8380,-1,0.042999901666666666,7.0293328738888885,0.183594
996,6239,0.545455,0.909091,0.181818,0.0435763,5.0,0.0,2.0,0.0,1.1279208892256982,1.0765334562156859,0.3365728004459065,5695,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,5044,-1,0.03413440777777778,4.890460667222222,0.171875
997,3109,0.727273,0.909091,0.0909091,0.0360631,6.0,0.0,2.0,0.0,1.2333642910569529,1.168305385785078,0.39528470752104744,2831,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,2889,-1,0.04364220638888889,2.607790852777778,0.167969
998,9352,0.545455,0.909091,0.181818,0.0435763,5.0,0.0,2.0,0.0,1.1279208892256982,1.0765334562156859,0.3365728004459065,8706,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,6239,-1,0.04159935583333333,7.178051798611111,0.167969
999,6124,0.545455,0.727273,0.0,0.0225394,5.0,0.0,2.0,0.0,0.9696579026163609,0.9093707704266506,0.3365728004459065,5671,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_21_0_11-5-29-9744-1236040412,cracks,SQ_CPPN,5057,-1,0.05947137583333333,4.823169123333333,0.167969
